X,Y,OBJECTID,ROWID_,DAY_OF_WEEK,HOLIDAY,WEEK_OF_YEAR,MONTH_OF_YEAR,ISSUE_TIME,VIOLATION_CODE,VIOLATION_DESCRIPTION,LOCATION,RP_PLATE_STATE,BODY_STYLE,ADDRESS_ID,STREETSEGID,XCOORD,YCOORD,TICKET_ISSUE_DATE
-77.016946176600001,38.840728527099998,1878210,,,,,,,P012,DISOBEYING OFFICIAL SIGN,200 CHAPPIE JAMES BLVD SW AT WEST *,VA,,810067,8612,398529,130325,2017-09-29T10:14:00.000Z
-77.016946176600001,38.840728527099998,1878211,,,,,,,P012,DISOBEYING OFFICIAL SIGN,200 CHAPPIE JAMES BLVD SW AT WEST *,VA,,810067,8612,398529,130325,2017-09-29T10:18:00.000Z
-77.035528047900002,38.914845428299998,1878238,,,,,,,P055,NO PARKING ANYTIME,1600 SWANN ST NW BLOCK SOUTH SIDE,DC,,801140,964,396919,138553,2017-09-10T04:31:00.000Z
-77.023963346,38.916289706100002,1878239,,,,,,,P055,NO PARKING ANYTIME,1900 9TH ST NW BLOCK WEST SIDE,DC,,800252,209,397922,138713,2017-09-10T22:39:00.000Z
-77.024135628600007,38.914280811799998,1878240,,,,,,,P055,NO PARKING ANYTIME,1800 9TH ST NW BLOCK WEST SIDE,DC,,239576,6541,397907,138490,2017-09-10T23:12:00.000Z
-77.035528047900002,38.914845428299998,1878241,,,,,,,P055,NO PARKING ANYTIME,1600 SWANN ST NW BLOCK SOUTH SIDE,DC,,801140,964,396919,138553,2017-09-11T05:10:00.000Z
-77.024135628600007,38.914280811799998,1878242,,,,,,,P055,NO PARKING ANYTIME,1800 9TH ST NW BLOCK EAST SIDE,VA,,239576,6541,397907,138490,2017-09-17T02:39:00.000Z
-77.023963346,38.916289706100002,1878243,,,,,,,P055,NO PARKING ANYTIME,1900 9TH ST NW BLOCK EAST SIDE,DC,,800252,209,397922,138713,2017-09-17T02:42:00.000Z
-77.035528047900002,38.914845428299998,1878244,,,,,,,P055,NO PARKING ANYTIME,1600 SWANN ST NW BLOCK SOUTH SIDE,DC,,801140,964,396919,138553,2017-09-17T03:59:00.000Z
-77.038687909499998,38.915727241699997,1878245,,,,,,,P055,NO PARKING ANYTIME,1900 17TH ST NW BLOCK WEST SIDE,MD,,241497,11196,396645,138651,2017-09-19T06:52:00.000Z
-77.038687909499998,38.915727241699997,1878246,,,,,,,P168,NO FRONT TAGS.,1900 17TH ST NW BLOCK WEST SIDE,MD,,241497,11196,396645,138651,2017-09-19T06:54:00.000Z
-77.035528047900002,38.914845428299998,1878247,,,,,,,P010,OBSTRUCTING CROSSWALK,1600 SWANN ST NW BLOCK NORTH SIDE,DC,,801140,964,396919,138553,2017-09-19T06:57:00.000Z
-77.038687909499998,38.915727241699997,1878248,,,,,,,P055,NO PARKING ANYTIME,1900 17TH ST NW BLOCK WEST SIDE,PA,,241497,11196,396645,138651,2017-09-20T06:03:00.000Z
-77.038859319400004,38.912880550099999,1878249,,,,,,,P055,NO PARKING ANYTIME,1700 17TH ST NW BLOCK EAST SIDE,DC,,226276,6203,396630,138335,2017-09-20T06:08:00.000Z
-77.028079851499996,38.916288789399999,1878250,,,,,,,P055,NO PARKING ANYTIME,2000 12TH ST NW BLOCK EAST SIDE,MD,,806016,5163,397565,138713,2017-09-24T04:08:00.000Z
-77.013868970800004,38.8910949733,1878277,,,,,,,P012,DISOBEYING OFFICIAL SIGN,100 PENNSYLVANIA AVE NW BLOCK CENT*,CA,,804014,3407,398797,135916,2017-09-10T18:25:00.000Z
-77.013868970800004,38.8910949733,1878278,,,,,,,P012,DISOBEYING OFFICIAL SIGN,100 PENNSYLVANIA AVE NW BLOCK NORT*,VA,,804014,3407,398797,135916,2017-09-10T18:29:00.000Z
-77.013868970800004,38.8910949733,1878279,,,,,,,P012,DISOBEYING OFFICIAL SIGN,200 PENNSYLVANIA AVE NW BLOCK NORT*,VA,,804014,3407,398797,135916,2017-09-10T18:34:00.000Z
-77.013868970800004,38.8910949733,1878280,,,,,,,P012,DISOBEYING OFFICIAL SIGN,100 PENNSYLVANIA AVE NW BLOCK CENT*,VA,,804014,3407,398797,135916,2017-09-10T18:54:00.000Z
-76.99497717,38.883240381,1878297,,,,,,,P007,PARK IN A BUS ZONE,400 8TH ST SE BLOCK N/B,MD,,802034,1634,400436,135044,2017-09-02T19:05:00.000Z
-76.99497717,38.883240381,1878298,,,,,,,P007,PARK IN A BUS ZONE,400 8TH ST SE BLOCK S/B,DC,,802034,1634,400436,135044,2017-09-02T19:12:00.000Z
-76.992441542799995,38.883429420600002,1878299,,,,,,,P007,PARK IN A BUS ZONE,1000 PENNSYLVANIA AVE SE BLOCK E/B,MD,,76153,7859,400656,135065,2017-09-23T15:18:00.000Z
-76.989075330399999,38.888401781600002,1878300,,,,,,,P055,NO PARKING ANYTIME,100 KENTUCKY AVE SE BLOCK N/B,DC,,814398,12407,400948,135617,2017-09-23T22:58:00.000Z
-77.001350980599995,38.894636079199998,1878322,,,,,,,P259,NO STOPPING OR STANDING IN PM RUSH HOUR ZONE,300 MASSACHUSETTS AVE NE BLOCK SOU*,MD,,287345,7003,399883,136309,2017-09-13T16:49:00.000Z
-77.001350980599995,38.894636079199998,1878323,,,,,,,P259,NO STOPPING OR STANDING IN PM RUSH HOUR ZONE,300 MASSACHUSETTS AVE NE BLOCK SOU*,OH,,287345,7003,399883,136309,2017-09-13T16:51:00.000Z
-77.004704970199995,38.887618468399999,1878324,,,,,,,P259,NO STOPPING OR STANDING IN PM RUSH HOUR ZONE,100 INDEPENDENCE AVE SE BLOCK NORT*,DC,,800338,287,399592,135530,2017-09-13T18:25:00.000Z
-77.045495261900001,38.922336903800002,1879285,,,,,,,P020,PARK WITHIN 10 FEET OF A FIRE HYDRANT,1800 BILTMORE ST NW BLOCK EAST SIDE,MA,,803440,2917,396055,139385,2017-09-10T12:11:00.000Z
-77.044699849699995,38.922787627,1879286,,,,,,,P055,NO PARKING ANYTIME,2500 CLIFFBOURNE PL NW BLOCK WEST *,VA,,801102,929,396124,139435,2017-09-10T12:14:00.000Z
-77.046220638700007,38.920598012200003,1879287,,,,,,,P055,NO PARKING ANYTIME,1900 BELMONT RD NW BLOCK NORTH SIDE,MD,,808735,7481,395992,139192,2017-09-10T12:57:00.000Z
-77.046220638700007,38.920598012200003,1879288,,,,,,,P050,PARKED WITHIN 25 FEET OF A STOP SIGN,1900 BELMONT RD NW BLOCK NORTH SIDE,VA,,808735,7481,395992,139192,2017-09-10T13:03:00.000Z
-77.047051033200006,38.920786855700001,1879289,,,,,,,P020,PARK WITHIN 10 FEET OF A FIRE HYDRANT,2400 20TH ST NW BLOCK EAST SIDE,VA,,235236,1935,395920,139213,2017-09-10T13:04:00.000Z
-77.016720705899999,38.910831914100001,1879484,,,,,,,P327,MOTOR CARRIER VEHICLE VIOLATION OUT OF SERVICE,BLOCK   1500 NEW JERSEY AVE NW NOR*,MD,,802813,2304,398550,138107,2017-09-11T08:57:00.000Z
-77.016720705899999,38.910831914100001,1879485,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK   1500 NEW JERSEY AVE NW NOR*,MD,,802813,2304,398550,138107,2017-09-11T09:46:00.000Z
-77.016720705899999,38.910831914100001,1879486,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK   1500 NEW JERSEY AVE NW NOR*,MD,,802813,2304,398550,138107,2017-09-11T09:49:00.000Z
-77.016720705899999,38.910831914100001,1879487,,,,,,,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK   1500 NEW JERSEY AVE NW SOU*,MD,,802813,2304,398550,138107,2017-09-11T10:45:00.000Z
-77.016720705899999,38.910831914100001,1879488,,,,,,,P326,MOTOR CARRIER DRIVER VIOLATION OUT OF SERVICE,BLOCK   1500 NEW JERSEY AVE NW NOR*,DC,,802813,2304,398550,138107,2017-09-11T11:49:00.000Z
-77.008394481500005,38.8972121782,1879505,,,,,,,P259,NO STOPPING OR STANDING IN PM RUSH HOUR ZONE,100 MASSACHUSETTS AVE NE BLOCK SOU*,MD,,800876,657,399272,136595,2017-09-07T16:21:00.000Z
-76.945922853300004,38.900875376599998,1879510,,,,,,,P332,ABANDON VEHICLE ON PUBLIC/PRIVATE PROPERTY VIOL 1,BLOCK    700 KENILWORTH AVE NE SOU*,VA,,801859,1715,404691,137003,2017-09-01T11:10:00.000Z
-77.035558058299998,38.905656908,1879511,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK   1500 M ST NW,MA,,803647,3266,396916,137533,2017-09-03T08:57:00.000Z
-77.035558058299998,38.905656908,1879512,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK   1500 M ST NW,TN,,803647,3266,396916,137533,2017-09-03T09:00:00.000Z
-77.035558058299998,38.905656908,1879513,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK   1500 M ST NW,NJ,,803647,3266,396916,137533,2017-09-03T09:02:00.000Z
-77.035558058299998,38.905656908,1879514,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK   1500 M ST NW,VA,,803647,3266,396916,137533,2017-09-03T09:03:00.000Z
-77.035558058299998,38.905656908,1879515,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK   1500 M ST NW,NJ,,803647,3266,396916,137533,2017-09-03T09:05:00.000Z
-77.035558058299998,38.905656908,1879516,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK   1500 M ST NW,MD,,803647,3266,396916,137533,2017-09-03T09:06:00.000Z
-77.035558058299998,38.905656908,1879517,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK   1500 M ST NW,CT,,803647,3266,396916,137533,2017-09-03T09:08:00.000Z
-77.035558058299998,38.905656908,1879518,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK   1500 M ST NW,MD,,803647,3266,396916,137533,2017-09-03T09:10:00.000Z
-77.039672557,38.903151260800001,1879519,,,,,,,P007,PARK IN A BUS ZONE,BLOCK   1000 CONNECTICUT AVE NW WE*,AL,,804979,4297,396559,137255,2017-09-04T07:32:00.000Z
-77.001466569900003,38.909986317300003,1879642,,,,,,,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK    300 NEW YORK AVE NE EASTB*,MD,,806455,5546,399873,138013,2017-09-08T09:55:00.000Z
-76.966854663199996,38.933547404099997,1879643,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK   2900 RHODE ISLAND AVE NE  *,MD,,807634,6550,402874,140629,2017-09-12T08:57:00.000Z
-77.013668755699996,38.868862285200002,1879644,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK   1800 2ND ST SW NORTHBOUND,MD,,806300,5417,398814,133448,2017-09-13T08:08:00.000Z
-77.043201098500006,38.961505824100001,1879645,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK   2600 MILITARY RD NW EASTBO*,VA,,804894,4223,396256,143733,2017-09-15T10:16:00.000Z
-77.043201098500006,38.961505824100001,1879646,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK   2600 MILITARY RD NW EASTBO*,VA,,804894,4223,396256,143733,2017-09-15T10:16:00.000Z
-77.043201098500006,38.961505824100001,1879647,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK   2600 MILITARY RD NW EASTBO*,MD,,804894,4223,396256,143733,2017-09-15T11:28:00.000Z
-77.043201098500006,38.961505824100001,1879648,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK   2600 MILITARY RD NW EASTBO*,MD,,804894,4223,396256,143733,2017-09-15T12:02:00.000Z
-76.966854663199996,38.933547404099997,1879649,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK   2800 RHODE ISLAND AVE NE W*,MD,,807634,6550,402874,140629,2017-09-22T07:45:00.000Z
-76.964778117899996,38.934546718599996,1879650,,,,,,,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK   3100 RHODE ISLAND AVE NE E*,MD,,806865,5890,403054,140740,2017-09-22T09:49:00.000Z
-77.043201098500006,38.961505824100001,1879651,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK   2600 MILITARY RD NW EASTBO*,MD,,804894,4223,396256,143733,2017-09-26T10:03:00.000Z
-77.043201098500006,38.961505824100001,1879652,,,,,,,P190,FAIL TO REGISTER APPORTIONABLE VEHICLE UNDER IRP,BLOCK   2600 MILITARY RD NW EASTBO*,MD,,804894,4223,396256,143733,2017-09-26T10:06:00.000Z
-77.043201098500006,38.961505824100001,1879653,,,,,,,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK   2600 MILITARY RD NW EASTBO*,MD,,804894,4223,396256,143733,2017-09-26T10:53:00.000Z
-77.017549117399994,38.903742222200002,1879654,,,,,,,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK    500 L ST NW WESTBOUND,MD,,808638,7400,398478,137320,2017-09-27T09:00:00.000Z
-77.016380423900003,38.885086059,1879655,,,,,,,P269,NO STANDING ANYTIME,BLOCK    400 D ST SW NORTH SIDE,MD,,801606,1364,398579,135249,2017-09-28T10:45:00.000Z
-77.016720705899999,38.910831914100001,1879656,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK   1600 NEW JERSEY AVE NW NOR*,VA,,802813,2304,398550,138107,2017-09-29T09:28:00.000Z
-77.035557106200002,38.903747137400003,1879657,,,,,,,P014,EMERGENCY NO PARKING,BLOCK   1500 L ST NW,DC,,802185,1829,396916,137321,2017-09-16T09:44:00.000Z
-77.035557106200002,38.903747137400003,1879658,,,,,,,P170,FAILURE TO DISPLAY CURRENT TAGS,BLOCK   1500 L ST NW,DC,,802185,1829,396916,137321,2017-09-16T09:46:00.000Z
-77.050754563300003,38.907254780899997,1879659,,,,,,,P056,NO PARKING 7 AM TO 6:30 PM,BLOCK   2400 N ST NW NORTH SIDE,DC,,808778,7515,395598,137711,2017-09-20T10:12:00.000Z
-77.041700223700005,38.900781356499998,1879660,,,,,,,P159,NO STOPPING OR STANDING IN AM RUSH HOUR ZONE,BLOCK    900 18TH ST NW,VA,,800472,398,396383,136992,2017-09-21T07:33:00.000Z
-77.068472726,38.952710695900002,1879661,,,,,,,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK   4900 CONNECTICUT AVE NW SO*,MD,,801847,1704,394065,142758,2017-09-22T14:46:00.000Z
-77.068472726,38.952710695900002,1879662,,,,,,,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK   4900 CONNECTICUT AVE NW SO*,MD,,801847,1704,394065,142758,2017-09-22T14:48:00.000Z
-77.068472726,38.952710695900002,1879663,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK   4900 CONNECTICUT AVE NW SO*,MD,,801847,1704,394065,142758,2017-09-22T14:50:00.000Z
-77.070760894900005,38.956636939299997,1879664,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK   5100 CONNECTICUT AVE NW NO*,VA,,800378,320,393867,143194,2017-09-22T15:10:00.000Z
-77.058086644900001,38.934834864300001,1879665,,,,,,,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK   3500 CONNECTICUT AVE NW SO*,MD,,803643,3262,394964,140773,2017-09-22T16:03:00.000Z
-77.063240055400001,38.945344870500001,1879732,,,,,,,P001,PARK ABREAST OF ANOTHER VEHICLE,BLOCK   2900 WINDOM PL NW NORTH SI*,DC,,807352,6304,394518,141940,2017-09-15T07:46:00.000Z
-77.058086644900001,38.934834864300001,1879733,,,,,,,P159,NO STOPPING OR STANDING IN AM RUSH HOUR ZONE,BLOCK   3500 CONNECTICUT AVE NW EA*,DC,,803643,3262,394964,140773,2017-09-25T07:44:00.000Z
-77.065341337500001,38.947325537499999,1879734,,,,,,,P159,NO STOPPING OR STANDING IN AM RUSH HOUR ZONE,BLOCK   4400 CONNECTICUT AVE NW EA*,MD,,801413,1037,394336,142160,2017-09-25T08:09:00.000Z
-77.041700223700005,38.900781356499998,1879520,,,,,,,P159,NO STOPPING OR STANDING IN AM RUSH HOUR ZONE,BLOCK    900 18TH ST NW,MD,,800472,398,396383,136992,2017-09-08T08:25:00.000Z
-77.035558058299998,38.905656908,1879521,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK   1500 M ST NW,NY,,803647,3266,396916,137533,2017-09-10T08:54:00.000Z
-77.035558058299998,38.905656908,1879522,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK   1500 M ST NW,MD,,803647,3266,396916,137533,2017-09-10T08:56:00.000Z
-77.035558058299998,38.905656908,1879523,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK   1500 M ST NW,NC,,803647,3266,396916,137533,2017-09-10T08:58:00.000Z
-77.035558058299998,38.905656908,1879524,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK   1500 M ST NW,PA,,803647,3266,396916,137533,2017-09-10T08:59:00.000Z
-77.035558058299998,38.905656908,1879525,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK   1500 M ST NW,FL,,803647,3266,396916,137533,2017-09-10T09:02:00.000Z
-77.035558058299998,38.905656908,1879526,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK   1500 M ST NW,MD,,803647,3266,396916,137533,2017-09-10T09:04:00.000Z
-77.035558058299998,38.905656908,1879527,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK   1500 M ST NW,VA,,803647,3266,396916,137533,2017-09-10T09:06:00.000Z
-77.035558058299998,38.905656908,1879528,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK   1500 M ST NW,MD,,803647,3266,396916,137533,2017-09-10T09:07:00.000Z
-77.050138510500005,38.900147454299997,1879529,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK    800 23RD ST NW,VA,,803179,2635,395651,136922,2017-09-10T10:39:00.000Z
-77.050138510500005,38.900147454299997,1879530,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK    800 23RD ST NW,FL,,803179,2635,395651,136922,2017-09-10T10:40:00.000Z
-77.050138510500005,38.900147454299997,1879531,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK    800 23RD ST NW,VA,,803179,2635,395651,136922,2017-09-10T10:42:00.000Z
-77.050138510500005,38.900147454299997,1879532,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK    800 23RD ST NW,MD,,803179,2635,395651,136922,2017-09-10T10:44:00.000Z
-77.050138510500005,38.900147454299997,1879533,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK    800 23RD ST NW,MD,,803179,2635,395651,136922,2017-09-10T10:45:00.000Z
-77.050138510500005,38.900147454299997,1879534,,,,,,,P170,FAILURE TO DISPLAY CURRENT TAGS,BLOCK    800 23RD ST NW,MD,,803179,2635,395651,136922,2017-09-10T10:49:00.000Z
-77.050138510500005,38.900147454299997,1879535,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK    800 23RD ST NW,MD,,803179,2635,395651,136922,2017-09-10T10:53:00.000Z
-77.050138510500005,38.900147454299997,1879536,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK    800 23RD ST NW,DC,,803179,2635,395651,136922,2017-09-10T10:54:00.000Z
-77.050138510500005,38.900147454299997,1879537,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK    800 23RD ST NW,MD,,803179,2635,395651,136922,2017-09-10T10:55:00.000Z
-77.050136883199997,38.8978323057,1879538,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK    700 23RD ST NW,MD,,801890,1524,395651,136665,2017-09-10T11:00:00.000Z
-77.050136883199997,38.8978323057,1879539,,,,,,,P012,DISOBEYING OFFICIAL SIGN,BLOCK    700 23RD ST NW,VA,,801890,1524,395651,136665,2017-09-10T11:01:00.000Z
-77.033329391699993,38.898063519399997,1879540,,,,,,,P346,VALET PARKING/STAGING ZONE,FRONT    675 15TH ST NW,MD,,302331,3030,397109,136690,2017-09-10T11:21:00.000Z
-77.033329391699993,38.898063519399997,1879541,,,,,,,P346,VALET PARKING/STAGING ZONE,FRONT    675 15TH ST NW,DC,,302331,3030,397109,136690,2017-09-10T11:25:00.000Z
-77.035557106200002,38.903747137400003,1879542,,,,,,,P014,EMERGENCY NO PARKING,BLOCK   1500 L ST NW,US,,802185,1829,396916,137321,2017-09-14T10:55:00.000Z
-77.040570766,38.901340272500001,1879543,,,,,,,P055,NO PARKING ANYTIME,BLOCK   1800 I ST NW,VA,,805922,5073,396481,137054,2017-09-14T11:11:00.000Z
-77.050138510500005,38.900147454299997,1879544,,,,,,,P159,NO STOPPING OR STANDING IN AM RUSH HOUR ZONE,BLOCK    800 23RD ST NW  RIGHT LANE,VA,,803179,2635,395651,136922,2017-09-15T08:21:00.000Z
-77.035557106200002,38.903747137400003,1879545,,,,,,,P014,EMERGENCY NO PARKING,BLOCK   1500 L ST NW,MD,,802185,1829,396916,137321,2017-09-16T09:28:00.000Z
-77.035557106200002,38.903747137400003,1879546,,,,,,,P014,EMERGENCY NO PARKING,BLOCK   1500 L ST NW,VA,,802185,1829,396916,137321,2017-09-16T09:31:00.000Z
-77.035557106200002,38.903747137400003,1879547,,,,,,,P014,EMERGENCY NO PARKING,BLOCK   1500 L ST NW,VA,,802185,1829,396916,137321,2017-09-16T09:34:00.000Z
-77.035557106200002,38.903747137400003,1879548,,,,,,,P014,EMERGENCY NO PARKING,BLOCK   1500 L ST NW,MD,,802185,1829,396916,137321,2017-09-16T09:37:00.000Z
-77.035557106200002,38.903747137400003,1879549,,,,,,,P014,EMERGENCY NO PARKING,BLOCK   1500 L ST NW,MD,,802185,1829,396916,137321,2017-09-16T09:40:00.000Z
-77.035557106200002,38.903747137400003,1879550,,,,,,,P014,EMERGENCY NO PARKING,BLOCK   1500 L ST NW,MD,,802185,1829,396916,137321,2017-09-16T09:42:00.000Z
-77.036548273700006,38.903143271700003,1879600,,,,,,,P159,NO STOPPING OR STANDING IN AM RUSH HOUR ZONE,BLOCK   1000 16TH ST NW SOUTHBOUND,QC,,808977,7688,396830,137254,2017-09-21T07:08:00.000Z
-77.038508153099997,38.903142642100001,1879601,,,,,,,P159,NO STOPPING OR STANDING IN AM RUSH HOUR ZONE,BLOCK   1100 17TH ST NW NORTHBOUND,MD,,813159,11313,396660,137254,2017-09-21T07:22:00.000Z
-77.038980495100006,38.902529917199999,1879602,,,,,,,P170,FAILURE TO DISPLAY CURRENT TAGS,BLOCK   1717 K ST NW WESTBOUND,DC,,808599,7364,396619,137186,2017-09-21T08:03:00.000Z
-76.9860273261,38.914219411399998,1879603,,,,,,,P002,STAND OR PARK IN ALLEY,REAR   1300 OKIE ST NE NORTH SIDE,MD,,813352,11486,401212,138483,2017-09-27T07:15:00.000Z
-77.007365843800002,38.871376198699998,1879604,,,,,,,P014,EMERGENCY NO PARKING,BLOCK     79 POTOMAC AVE SE,DC,,815778,13800,399361,133727,2017-09-08T20:38:00.000Z
-77.013525957499994,38.905805670100001,1879605,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK    200 NEW YORK AVE NW WESTB*,MD,,800811,597,398827,137549,2017-09-09T06:36:00.000Z
-77.005236721599999,38.908679999,1879606,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK    100 NEW YORK AVE NE WESTB*,MD,,806959,5970,399546,137868,2017-09-09T07:12:00.000Z
-77.005236721599999,38.908679999,1879607,,,,,,,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK    100 NEW YORK AVE NE WESTB*,MD,,806959,5970,399546,137868,2017-09-09T07:18:00.000Z
-77.018474415100002,38.915299786200002,1879608,,,,,,,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK   1900 5TH ST NW NORTHBOUND,MD,,805269,4519,398398,138603,2017-09-09T09:22:00.000Z
-77.018474415100002,38.915299786200002,1879609,,,,,,,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK   1900 5TH ST NW NORTHBOUND,MD,,805269,4519,398398,138603,2017-09-09T09:33:00.000Z
-77.018474415100002,38.915299786200002,1879610,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK   1900 5TH ST NW NORTHBOUND,MD,,805269,4519,398398,138603,2017-09-09T09:37:00.000Z
-77.019416785399997,38.9037509351,1879611,,,,,,,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK    500 NEW YORK AVE NW WESTB*,IN,,805652,4845,398316,137321,2017-09-09T10:22:00.000Z
-77.026829851900004,38.903875584700003,1879612,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK   1000 MASSACHUSETTS AVE NW *,MD,,800718,748,397673,137335,2017-09-09T10:47:00.000Z
-77.044895053800005,38.903140362199998,1879613,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK   1000 20TH ST NW NORTHBOUND,VA,,811883,10190,396106,137254,2017-09-09T11:08:00.000Z
-76.966854663199996,38.933547404099997,1879614,,,,,,,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK   2900 RHODE ISLAND AVE NE W*,MD,,807634,6550,402874,140629,2017-09-11T06:50:00.000Z
-76.966854663199996,38.933547404099997,1879615,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK   2900 RHODE ISLAND AVE NE W*,MD,,807634,6550,402874,140629,2017-09-11T07:07:00.000Z
-76.966854663199996,38.933547404099997,1879616,,,,,,,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK   2900 RHODE ISLAND AVE NE W*,MD,,807634,6550,402874,140629,2017-09-11T07:33:00.000Z
-77.001466569900003,38.909986317300003,1879625,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK    300 NEW YORK AVE NE EASTB*,VA,,806455,5546,399873,138013,2017-09-18T10:45:00.000Z
-77.008394481500005,38.8972121782,1879378,,,,,,,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,100 MASSACHUSETTS AVE NE AT SOUTH *,VA,,800876,657,399272,136595,2017-09-14T07:25:00.000Z
-77.008394481500005,38.8972121782,1879379,,,,,,,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,100 MASSACHUSETTS AVE NE AT NORTH *,MD,,800876,657,399272,136595,2017-09-15T12:01:00.000Z
-77.010907003599996,38.893770774099998,1879380,,,,,,,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,100 LOUISIANA AVE NW AT WEST SIDE,VA,,801408,1034,399054,136213,2017-09-18T10:54:00.000Z
-77.008394481500005,38.8972121782,1879381,,,,,,,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,100 MASSACHUSETTS AVE NE AT NORTH *,MD,,800876,657,399272,136595,2017-09-18T11:32:00.000Z
-77.008394481500005,38.8972121782,1879382,,,,,,,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,100 MASSACHUSETTS AVE NE AT SOUTH *,VA,,800876,657,399272,136595,2017-09-20T07:15:00.000Z
